#CUE_COLUMN,FRAGMENT_COLUMN,INSTANCE_COLUMN,LABEL_COLUMN
You are incestous.,You love,You love your family in the wrong way.,NONE ABUSE
You are incestous.,Your brother was just saying how much he appreciates your,Your brother was just saying how much he appreciates your sexual congress with him.,ABUSE
You are incompetent.,... comes naturally to you.,Nothing comes naturally to you.,ABUSE
You are incompetent.,... is not your ... attribute.,Competence is not your strongest attribute.,ABUSE
You are incompetent.,... with you is excellent ... practice.,Playing golf with you is excellent ball retrieving practice.,ABUSE
You are incompetent.,Completing ... must be your life goal.,Completing simple tasks must be your life goal.,ABUSE
You are incompetent.,I can't imagine anyone coming to you when they need,I can't imagine anyone coming to you when they need a hand with paperwork.,ABUSE
You are incompetent.,I think we need to give you ... from now on.,I think we need to give you the very simple tasks from now on.,ABUSE
You are incompetent.,I would rather ... than have you ...,I would rather let the leak continue than have you climb a ladder!,ABUSE
You are incompetent.,"If I ever need someone to ..., I will look ...","If I ever need someone to make me look better, I will look for you.",ABUSE
You are incompetent.,"If I had a nickel for ..., I would be ...","If I had a nickel for everyone of your mistakes, I would be rich.",ABUSE
You are incompetent.,You are,You are challenged in the most basic concepts.,ABUSE
You are incompetent.,You are bad at,You are bad at life.,ABUSE
You are incompetent.,You are single-handedly,You are single-handedly managing to destroy the progress on our project.,ABUSE
You are incompetent.,You have,You have all the tools you need but the skills of a beginner.,ABUSE
You are incompetent.,You have,You have the mentality of a beginner.,ABUSE
You are incompetent.,You must be,You must be very good at other things.,ABUSE
You are incompetent.,You shouldn't be allowed to,You shouldn't be allowed to cook without supervision.,ABUSE
You are incompetent.,You'll never,You'll never make CEO.,ABUSE
You are irresponsible.,I can only hope that,I can only hope that your pets are capable of opening their own cans of food.,ABUSE
You are irresponsible.,I wouldn't,I wouldn't trust you with anything important.,NONE ABUSE
You are irresponsible.,You are,You are hot headed.,NONE ABUSE
You are irresponsible.,You are not very,You are not very responsible.,NONE ABUSE
You are irresponsible.,Your ... is astonishing.,Your lack of self-awareness is astonishing.,ABUSE
You are lame.,You are devoid of,You are devoid of character.,ABUSE
You are lame.,You are so,You are so slow that you give hope to 3 legged racehorses.,ABUSE
You are lame.,You are the opposite,You are the opposite of efficient.,ABUSE
You are lame.,You have,You have to act more reasonable.,NONE ABUSE
You are lame.,You have potential to be,You have potential to be cooler.,ABUSE
You are lame.,You lack,You lack strength of character.,ABUSE
You are lame.,You obviously wouldn't understand why,You obviously wouldn't understand why people don't like you.,ABUSE
You are lazy.,I love the way your,I love the way your lawn is always long.,ABUSE
You are lazy.,It is impressive how consistently,It is impressive how consistently you forget to put the bins out.,ABUSE
You are lazy.,No one would describe you as a,No one would describe you as a hard worker.,ABUSE
You are lazy.,"We get it, you don't like","We get it, you don't like to break a sweat at work.",ABUSE
You are lazy.,We won't be seeing you in,We won't be seeing you in the finals until you start practicing.,ABUSE
You are lazy.,You are a master at,You are a master at avoiding the task in hand.,ABUSE
You are lazy.,You are good at,You are good at procrastinating.,ABUSE
You are lazy.,You are known as,You are known as a serial procrastinator.,ABUSE
You are lazy.,You are not exactly,"You are not exactly an active person, are you.",ABUSE
You are lazy.,You are particularly talented at,You are particularly talented at getting out of making the tea at break times.,ABUSE
You are lazy.,You are particularly talented at,You are particularly talented at pretending to be busy.,ABUSE
You are lazy.,You are truly the best at,You are truly the best at doing nothing.,ABUSE
You are lazy.,You don't,You don't do very much.,NONE ABUSE
You are lazy.,You have a great,You have a great ability to waste time.,ABUSE
You are lazy.,You have turned ... into an art form.,You have turned procrastination into an art form.,ABUSE
You are lazy.,You must be the king of,You must be the king of idleness.,ABUSE
You are lazy.,You should,You should think about being more active.,NONE ABUSE
You are lazy.,Your love of ... is astounding.,Your love of napping on the job is astounding.,ABUSE
You are lazy.,Your main hobby must be,Your main hobby must be watching television.,ABUSE
You are lecherous.,You are the opposite,You are the opposite of a virgin.,ABUSE
You are lecherous.,You have ... desires.,You have offensive sexual desires.,ABUSE
You are lecherous.,You seem to have,You seem to have a strong appreciation of the female form.,NONE ABUSE
You are lecherous.,You would make,You would make a nun blush.,ABUSE
You are lecherous.,Your ... in your nether regions.,Your brain is stuck in your nether regions.,ABUSE
You are licentious.,It's generous of you to share ... with ...,It's generous of you to share your body with so many people.,ABUSE
You are licentious.,You are,You are sexually unrestrained.,NONE ABUSE
You are licentious.,You are not very,You are not very restrained.,NONE ABUSE
You are licentious.,You enjoy sharing your,You enjoy sharing your genitals with everyone you lay your eyes on.,ABUSE
You are licentious.,You enjoy sharing your,You enjoy sharing your lack of inhibition.,ABUSE
You are licentious.,You have,You have a misguided moral compass.,ABUSE
You are licentious.,You have,You have had a lot of romantic partners.,NONE ABUSE
You are licentious.,Your family must never be worried about ... with you around.,Your family must never be worried about the continuation of the genetic line with you around.,ABUSE
You are mad.,... is foreign to you.,Reason is foreign to you.,ABUSE
You are mad.,I think we need to give you ... from now on.,I think we need to give you anti-psychotics from now on.,ABUSE
You are mad.,You are not,You are not afraid to stare at people.,ABUSE
You are mad.,You are not,You are not sane.,ABUSE
You are mad.,You have,You have wild and imaginative thoughts.,NONE ABUSE
You are mad.,You have lost,You have lost the plot.,ABUSE
You are mad.,You may be missing some,You may be missing some brain cells.,ABUSE
You are mad.,You'll do well within the confines,You'll do well within the confines of padded walls.,ABUSE
You are mean.,... around you.,You make me not want to be around you.,ABUSE
You are mean.,"We get it, you don't like","We get it, you don't like people.",ABUSE
You are mean.,You are not,You are not kind.,NONE ABUSE
You are mean.,You are not the most,You are not the most delightful person.,ABUSE
You are mean.,You are really amazing at,You are really amazing at not being nice.,ABUSE
You are mean.,You don't exactly bring ... around you.,You don't exactly bring sunshine and flowers around you.,ABUSE
You are nonchalant.,Being ... must be nice.,Being oblivious to the housing crisis must be nice.,ABUSE
You are nonchalant.,If ... you wouldn't care less.,If we got lost you wouldn't care less.,ABUSE
You are nonchalant.,It's admirable that you,It's admirable that you seem to care so little about the opinions of others.,ABUSE
You are nonchalant.,It's great that you are so,It's great that you are so laidback with no care for the paperwork around you.,ABUSE
You are nonchalant.,You are not,You are not interested in anything at all.,NONE ABUSE
You are nonchalant.,You are the leader of,You are the leader of independent women who do not worry about responsibilities.,ABUSE
You are nonchalant.,You don't,You don't take things seriously.,NONE ABUSE
You are nonchalant.,You don't care about,You don't care about appearances at all.,ABUSE
You are nonchalant.,You would fit well in,You would fit well in with people who are always late.,ABUSE
You are obscene.,You are not,You are not behaving in an appropriate manner.,NONE ABUSE
You are obscene.,You are not very,You are not very decent.,ABUSE
You are obscene.,You are very,You are very daring.,NONE ABUSE
You are obscene.,You have a way of,You have a way of blurring the lines of standards of decency.,ABUSE
You are obscene.,You seem to have,You seem to have skipped the social niceties classes.,ABUSE
You are officious.,It is amazing on how much you,It is amazing on how much you think you can help in others difficulties.,ABUSE
You are officious.,You are,You are assertive with your authority.,NONE ABUSE
You are officious.,You are,You are stern.,NONE ABUSE
You are officious.,You are extremely enthusiastic about offering,You are extremely enthusiastic about offering your points of view.,ABUSE
You are officious.,You are very,You are very serious.,NONE ABUSE
You are officious.,You like to,You like to take over.,NONE ABUSE
You are officious.,You should,You should help less.,NONE ABUSE
You are officious.,You've redefined the term ... for me.,You've redefined the term micro management for me.,ABUSE
You are opportunistic.,It's amazing how you are always so quick to,It's amazing how you are always so quick to take advantage.,ABUSE
You are opportunistic.,You are very good at taking,You are very good at taking advantage of opportunities at all costs.,ABUSE
You are opportunistic.,You are very good at taking,You are very good at taking the advantage.,ABUSE
You are opportunistic.,You are very happy to,You are very happy to let me do all the work and let you get your credit.,ABUSE
You are opportunistic.,You don't,You don't make informed decisions.,NONE ABUSE
You are opportunistic.,You take,You take advantage of people's goodwill.,ABUSE
You are paranoid.,I ... you.,I feel like you have someone watching you.,NONE ABUSE
You are paranoid.,I ... you.,I love the fact that you are so concerned about others taking advantage of you.,NONE ABUSE
You are paranoid.,I love the way your,I love the way your delusions dictate your behaviour.,ABUSE
You are paranoid.,You are,You are mistrustful.,NONE ABUSE
You are paranoid.,You are not,You are not one for taking things at face value.,NONE ABUSE
You are paranoid.,You are scared of,You are scared of anything and everything.,ABUSE
You are pathetic.,I see no ... in you.,I see no value in you.,ABUSE
You are pathetic.,You are not even,You are not even worth my breath.,ABUSE
You are pathetic.,You are not what,You are not what your mother expected you to be.,ABUSE
You are pathetic.,You believe,"You believe that you excel at everything, but you do not.",ABUSE
You are pathetic.,You don't,You don't inspire me to even give you time.,ABUSE
You are pathetic.,You draw a sense ... from me.,You draw a sense of pity from me.,ABUSE
You are pathetic.,You have a real talent for,You have a real talent for making limp lettuce seem dynamic.,ABUSE
You are pathetic.,You leave no ... at all.,You leave no impression at all.,ABUSE
You are pathetic.,You make,You make others feel pity for you.,ABUSE
You are perverse.,... must be your middle name.,Vulgar must be your middle name.,ABUSE
You are perverse.,It's amazing that you find the time to have so many,It's amazing that you find the time to have so many inappropriate ideas.,ABUSE
You are perverse.,You are not,You are not being very reasonable.,NONE ABUSE
You are perverse.,You have,You have some odd ideas of fun.,NONE ABUSE
You are perverse.,Your ... of what is ... is a talent.,Your ignorance of what is reasonable behavior is a talent.,ABUSE
You are perverse.,Your sexual preferences are,Your sexual preferences are an acquired taste.,ABUSE
You are petulant.,... with you is excellent ... practice.,Dealing with you is excellent parenting practice.,ABUSE
You are petulant.,I'll be so proud of you when you finally,I'll be so proud of you when you finally grow up.,ABUSE
You are petulant.,Someone woke up,Someone woke up on the wrong side of the bed.,ABUSE
You are petulant.,You act,You act very emotionally and come across as moody.,NONE ABUSE
You are petulant.,You and your,You and your adolescent qualities.,ABUSE
You are petulant.,You are,You are a bit touchy.,NONE ABUSE
You are petulant.,You are,You are rather self assured and particular.,NONE ABUSE
You are petulant.,You are not very,You are not very easy going.,NONE ABUSE
You are petulant.,You do not,You do not control your temper well.,NONE ABUSE
You are petulant.,"You really ..., regardless ...","You really speak your mind, regardless if you make the person cry.",ABUSE
You are petulant.,Your imitation of ... is quite accurate.,Your imitation of a small child is quite accurate.,ABUSE
You are pompous.,How wonderful that you are always,How wonderful that you are always able to put your self first.,ABUSE
You are pompous.,It is very brave how you,It is very brave how you pay no mind to the comfort of others when expressing your thoughts.,ABUSE
You are pompous.,You are not,You are not the least bit self-conscious.,NONE ABUSE
You are pompous.,You think you are,You think you are above everyone else.,ABUSE
You are prissy.,You are,You are overly precise and exacting.,NONE ABUSE
You are prissy.,You are,You are too fussy about keeping up appearances.,NONE ABUSE
You are prissy.,You are great at,You are great at making sure everything is perfect.,ABUSE
You are prissy.,You are very,You are very demanding.,NONE ABUSE
You are prissy.,You don't,You don't like to get your hair wet do you.,NONE ABUSE
You are prissy.,You take,You take the joy out of everything.,ABUSE
You are prying.,You are,You are asking about things that should not be your concern.,NONE ABUSE
You are prying.,You are,You are curious.,NONE ABUSE
You are prying.,You are,You are digging a little too deep.,NONE ABUSE
You are prying.,You are,You are far too inquisitive about others' affairs.,NONE ABUSE
You are prying.,You are,You are inquisitive.,NONE ABUSE
You are prying.,You are,You are such a super sleuth.,NONE ABUSE
You are prying.,You are,You are too nosey.,NONE ABUSE
You are prying.,You have a ... interest in ...,You have a suspiciously keen interest in the lives of others.,ABUSE
You are prying.,You like to,You like to know things that you don't need to know.,NONE ABUSE
You are prying.,You take,You take great interest in other people's personal business.,ABUSE
You are prying.,Your main hobby must be,Your main hobby must be people watching.,ABUSE
You are quarrelsome.,... is normal to you.,Arguing every day is normal to you.,ABUSE
You are quarrelsome.,... must be your middle name.,Argument must be your middle name.,ABUSE
You are quarrelsome.,You are,You are always ready for a fight.,NONE ABUSE
You are quarrelsome.,You are,You are being troubling to the group.,NONE ABUSE
You are quarrelsome.,You are great at being,You are great at being contrary.,ABUSE
You are quarrelsome.,You are very happy to,You are very happy to find fault with others.,ABUSE
You are quarrelsome.,You have,You have an argument for everything.,NONE ABUSE
You are quarrelsome.,You like to,You like to voice your own opinions loudly.,ABUSE
You are quarrelsome.,You love,You love to look for an issue.,ABUSE
You are quarrelsome.,You make,You make it hard to agree.,NONE ABUSE
You are quarrelsome.,You seem to,You seem to enjoy picking fights with people.,ABUSE
You are rude.,... appears to have eluded you.,Politeness appears to have eluded you.,ABUSE
You are rude.,I ... you.,I can't see how anyone would like you.,ABUSE
You are rude.,I love the way your,I love the way your thoughts come straight out of your mouth.,ABUSE
You are rude.,I see you take pride in,I see you take pride in making sure the customer never returns again.,ABUSE
You are rude.,I'm guessing ... doesn't exist in your dictionary.,I'm guessing gratitude doesn't exist in your dictionary.,ABUSE
You are rude.,It is very brave how you,It is very brave how you ignore me.,ABUSE
You are rude.,You are,You are challenged in the kindness department.,ABUSE
You are rude.,You are good at,You are good at making other people feel inadequate.,ABUSE
You are rude.,You are not,You are not nice.,ABUSE
You are rude.,You are not exactly,You are not exactly an angel.,ABUSE
You are rude.,You are not very,You are not very sociable.,ABUSE
You are rude.,You are not well,You are not well-behaved.,NONE ABUSE
You are rude.,You are very,You are very loud with your thoughts.,ABUSE
You are rude.,You are very good at,You are very good at offending others.,ABUSE
You are rude.,You could,You could help make yourself seem less hostile by being welcoming with your body language.,ABUSE
You are rude.,You didn't get,You didn't get blessed with charm.,ABUSE
You are rude.,You do not,You do not treat others with respect.,NONE ABUSE
You are rude.,You don't,You don't phrase things in a polite way.,NONE ABUSE
You are rude.,You don't exactly bring ... around you.,You don't exactly bring light and love around you.,ABUSE
You are rude.,You have,You have all the personal skills of an attack dog.,ABUSE
You are rude.,You have,You haven't got the best manners.,NONE ABUSE
You are rude.,You make,You make a lot of noise.,ABUSE
You are rude.,You must love having people,You must love having people hate you.,ABUSE
You are rude.,You should compete in,You should compete in throwing insults.,ABUSE
You are rude.,Your ... does not exist.,Your sense of decency does not exist.,ABUSE
You are ruthless.,There is ... in your life.,There is no gratitude in your life.,ABUSE
You are ruthless.,You are,You are able to ignore people's feelings.,NONE ABUSE
You are ruthless.,You are great at,You are great at putting yourself first.,ABUSE
You are ruthless.,You are very good at,You are very good at putting feelings aside.,NONE ABUSE
You are ruthless.,You like to,You like to overstep your boundaries.,ABUSE
You are ruthless.,You raise ... to a new level.,You raise Darwinism to a new level.,ABUSE
You are ruthless.,You will never be a,You will never be a considerate person.,ABUSE
You are ruthless.,Your ... does not exist.,Your social decency does not exist.,ABUSE
You are sadistic.,I bet you slow down for,I bet you slow down for car crashes.,ABUSE
You are sadistic.,It's amazing how creative you are at,It's amazing how creative you are at inflicting pain on others.,ABUSE
You are sadistic.,You are so imaginative at,You are so imaginative at thinking of ways to hurt people.,ABUSE
You are sadistic.,You must revel in,You must revel in making people feel uncomfortable.,ABUSE
You are sadistic.,You must revel in,You must revel in the pain of others.,ABUSE
You are sadistic.,You take,You take pleasure from watching others in pain.,ABUSE
You are sadistic.,Your ... is unmatched.,Your love of seeing people fail is unmatched.,ABUSE
You are sadistic.,Your ability to ... has always inspired me.,Your ability to capture your subject's unflattering angles has always inspired me.,ABUSE
You are scary.,I always need ... with you.,I always need to be wary with you.,ABUSE
You are scary.,I wouldn't,I wouldn't want to meet you in a dark alley.,ABUSE
You are scary.,You always want to be,You always want to be lurking in the shadows.,ABUSE
You are scary.,You have,You have the power to frighten others.,NONE ABUSE
You are scary.,You make,You make my heart jump.,NONE ABUSE
You are scary.,You make me want,You make me want to be cautious around you.,ABUSE
You are scary.,You make me want,You make me want to hide behind my sofa.,ABUSE
You are scary.,You would be a good,You would be a good halloween costume.,ABUSE
You are selfish.,"But of course, the world is","But of course, the world is always revolving around you.",ABUSE
You are selfish.,"But of course, the world is","But of course, the world is yours and yours alone.",ABUSE
You are selfish.,I'm guessing ... doesn't exist in your dictionary.,I'm guessing the word compromise doesn't exist in your dictionary.,ABUSE
You are selfish.,It's so nice that you never have to,It's so nice that you never have to consider other people.,ABUSE
You are selfish.,Someone woke up,Someone woke up and forgot to think about other people.,ABUSE
You are selfish.,You are,You are brilliant at putting your own needs first.,ABUSE
You are selfish.,You are at the bottom of,You are at the bottom of my list of people to call in an emergency.,ABUSE
You are selfish.,You are clearly used to,You are clearly used to being listened to without taking the time to listen to others.,ABUSE
You are selfish.,You are clearly used to,You are clearly used to being on your own.,ABUSE
You are selfish.,You are not the best,You are not the best at supporting the team.,ABUSE
You are selfish.,You are very,You are very focused on yourself.,NONE ABUSE
You are selfish.,You could graduate from the school of,You could graduate from the school of self-interest.,ABUSE
You are selfish.,You do not,You do not consider others when decision making.,NONE ABUSE
You are selfish.,You must save so much money,You must save so much money by not spending a lot on presents.,ABUSE
You are selfish.,Your ability to ignore ... is astonishing.,Your ability to ignore everyone is astonishing.,ABUSE
You are senile.,It has been a long time since you have been,It has been a long time since you have been at your prime.,ABUSE
You are senile.,You act,"You act well beyond your years, and not in a good way.",ABUSE
You are senile.,You appear not to be,You appear not to be in full control of your faculties.,ABUSE
You are senile.,You are,You are forgetting things.,NONE ABUSE
You are senile.,You are not,You are not thinking straight.,NONE ABUSE
You are senile.,You are very,You are very old.,ABUSE
You are senile.,Your ... are beginning to show.,Your advancing years are beginning to show.,ABUSE
You are senile.,Your ... seem to be declining.,Your mental faculties seem to be declining.,ABUSE
You are skinny.,I think you looked best before,I think you looked best before you lost weight.,ABUSE
You are skinny.,Many would find your,Many would find your excessively slender build attractive.,ABUSE
You are skinny.,You could do with,You could do with gaining a few pounds.,ABUSE
You are skinny.,You must save so much money,You must save so much money not having to eat much.,ABUSE
You are sloppy.,You are,You are a bit lax.,NONE ABUSE
You are sloppy.,You are,You are a free spirit.,NONE ABUSE
You are sloppy.,You are not,You are not careful.,NONE ABUSE
You are sloppy.,You are not well,You are not well put together.,ABUSE
You are sloppy.,You are particularly talented at,You are particularly talented at forgetting to collect your post from the post office.,ABUSE
You are sloppy.,You are the reason ... have ...,You are the reason we have a rule about not eating in the office.,ABUSE
You are sloppy.,You could probably make good use of,You could probably make good use of a bib.,ABUSE
You are sloppy.,You don't,You don't really take pride in what you do.,NONE ABUSE
You are sloppy.,You don't,You don't seem cautious.,NONE ABUSE
You are sloppy.,You make,You make little effort.,NONE ABUSE
You are spoilt.,How wonderful that you,How wonderful that you have never had to do a day of hard work in your life.,ABUSE
You are spoilt.,It's so nice that you never have to,It's so nice that you never have to work for anything you want.,ABUSE
You are spoilt.,You are,You are the centre of your own universe.,ABUSE
You are spoilt.,You are not a fan of,You are not a fan of actually getting your hands dirty.,ABUSE
You are spoilt.,You are used to,You are used to getting what you want.,NONE ABUSE
You are spoilt.,You are used to,You are used to people saying yes to you.,ABUSE
You are spoilt.,You have,You have had too much privilege in your life.,NONE ABUSE
You are spoilt.,You have,You have so much and yet appreciate none of it.,NONE ABUSE
You are spoilt.,You have never,You have never worked a day in your life.,ABUSE
You are stubborn.,It's great that you are so,It's great that you are so set in your ways.,ABUSE
You are stubborn.,You are,You are unmoving.,ABUSE
You are stubborn.,You are great at,You are great at sticking to your guns.,NONE ABUSE
You are stubborn.,You are marvellous at,You are marvellous at not letting things go.,ABUSE
You are stubborn.,You are not,You are not accommodating.,NONE ABUSE
You are stubborn.,You are not very,You are not very flexible.,NONE ABUSE
You are stubborn.,You don't,You don't budge.,NONE ABUSE
You are stubborn.,You love,You love to stand your ground.,NONE ABUSE
You are superstitious.,I love your confidence in your,I love your confidence in your unorthodox beliefs.,ABUSE
You are superstitious.,I take it you don't want to be,I take it you don't want to be reincarnated as a black cat.,ABUSE
You are superstitious.,You are,You are old fashioned.,NONE ABUSE
You are superstitious.,You are particularly talented at,You are particularly talented at seeking out excuses for your misfortune.,ABUSE
You are superstitious.,You believe,You believe in magic.,NONE ABUSE
You are superstitious.,You believe,You believe in nonsense.,ABUSE
You are superstitious.,You don't,You don't burden yourself with logic and reason.,ABUSE
You are superstitious.,You take,You take non-proven ideas way too seriously.,NONE ABUSE
You are uptight.,You are,You are overstrung.,ABUSE
You are uptight.,You are not very,You are not very fun.,ABUSE
You are uptight.,You are very,You are very tightly wound.,NONE ABUSE
You are uptight.,You could,You could be funny sometimes.,ABUSE
You are uptight.,You could,You could boil a kettle with your attitude.,ABUSE
You are uptight.,You could,You could loosen up a little.,NONE ABUSE
You are uptight.,You could,You couldn't relax at a spa.,NONE ABUSE
You are uptight.,You have,You have strong control of what happens to you.,NONE ABUSE
You are uptight.,You should,You should loosen up.,NONE ABUSE
You are useless.,I'm a ... of you.,I'm a better version of you.,ABUSE
You are useless.,It has been a long time since you have been,It has been a long time since you have been spotted doing good work.,ABUSE
You are useless.,"Next time I see you, remind me","Next time I see you, remind me not to ask for your advice.",ABUSE
You are useless.,You are,You are inadequate.,ABUSE
You are useless.,You are,You are unique in your ability to disappoint.,ABUSE
You are useless.,You are not,You are not the sharpest tool in the box.,ABUSE
You are useless.,You are not,You are not worth the air that you breathe.,ABUSE
You are useless.,You are the leader of,You are the leader of the less helpful.,ABUSE
You are useless.,You are the perfect source if,You are the perfect source if we needed to know nothing.,ABUSE
You are useless.,You have,You have little that I would be proud of.,ABUSE
You are useless.,You lack,You lack a sense of purpose.,NONE ABUSE
You are useless.,Your ... is in vain.,Your existence is in vain.,ABUSE
You are whorey.,It surprises me that your,It surprises me that your mother allowed you to leave the house dressed with that much skin showing.,ABUSE
You are whorey.,You are a member of,You are a member of the oldest profession.,ABUSE
You are whorey.,You are good at,You are good at selling your body.,ABUSE
You are whorey.,You are not a fan of,You are not a fan of monogamy.,ABUSE
You are whorey.,You do not act in,You do not act in a modest manner.,ABUSE
You are whorey.,You should,You should wear more clothes.,ABUSE
You are whorey.,You will ... anyone.,You will sleep with anyone.,ABUSE
You are whorey.,You would fit well in,You would fit well in a brothel.,ABUSE
You are whorey.,You'll let anyone,You'll let anyone between your legs.,ABUSE
You cheat.,You are not,You are not faithful.,ABUSE
You cheat.,You are not,You are not honest.,ABUSE
You cheat.,You do not,You do not follow the rules.,ABUSE
You cheat.,You don't,You don't play fair.,NONE ABUSE
You cheat.,You shouldn't be allowed to,You shouldn't be allowed to play card games.,ABUSE
You cheat.,You wouldn't,You wouldn't know the definition of 'fair' if it was staring right at you.,ABUSE
I want you dead.,I have dreamed of you being,I have dreamed of you being 6 foot under.,ABUSE
I want you dead.,I would like to attend your,I would like to attend your funeral.,ABUSE
I want you dead.,I'd prefer you were in,I'd prefer you were in a grave.,ABUSE
I want you dead.,If you ... my life would be better.,If you didn't exist my life would be better.,ABUSE
I want you dead.,It would be great if you weren't,It would be great if you weren't alive.,ABUSE
You fail at everything.,There isn't anything that you,There isn't anything that you succeed in.,ABUSE
You fail at everything.,You are not ... of society.,You are not a productive member of society.,ABUSE
You fail at everything.,You are not very,You are not very good at anything.,ABUSE
You fail at everything.,You don't,You don't seem to have found what you are good at yet.,NONE ABUSE
You fail at everything.,You inspire me to,You inspire me to work harder because I wouldn't want to end up in your position.,ABUSE
You fail at everything.,You struggle to do things,You struggle to do things right.,ABUSE
You fail at everything.,Your life is far from,Your life is far from being perfect.,ABUSE
You grump.,... is not your ... attribute.,Happiness is not your strongest attribute.,ABUSE
You grump.,... when I'm around you.,Rainclouds gather when I'm around you.,ABUSE
You grump.,I am sure your second name is,"I am sure your second name is not ""joy"".",ABUSE
You grump.,It's amazing how you are always so quick to,It's amazing how you are always so quick to complain.,ABUSE
You grump.,You are,You are moody today.,NONE ABUSE
You grump.,You are a master,You are a master of doom and gloom.,ABUSE
You grump.,You are an expert at,You are an expert at seeing a negative when it should be a positive.,ABUSE
You grump.,You could,You could audition for one of Snow White's dwarfs.,ABUSE
You grump.,You exude great,You exude great bitterness.,ABUSE
You grump.,You have,You have a personality that is never positive.,ABUSE
You grump.,You love,You love turning a positive into a negative.,ABUSE
You grump.,You make ... look happy.,You make a mortician look happy.,ABUSE
You grump.,You wouldn't,You wouldn't know a compliment if it was said direct to your face.,ABUSE
You grump.,Your ability to ignore ... is astonishing.,Your ability to ignore the pleasures of life is astonishing.,ABUSE
